ax,ay,az,gx,gy,gz,amp10x,gvec,label
0.41651098381363316,0.5115889823144273,0.9976029127048948,1.3902541728411197,5.968091806297265,3.981083916946842,11.960001078178053,7.307527326481066,0
0.2790052403172516,-0.11711591619542971,1.0678455076122273,5.553037962585101,2.151792251514488,-1.6693800337776228,11.098892242374452,6.1849228131614105,0
-0.021000838293968992,-0.25746709673817303,1.17648076242512,2.1370614473348564,-1.983221287992036,13.132442693705492,12.045070881768297,13.452183815659392,0
-0.35355338427079164,0.08706534007497618,1.1039421952657533,3.273209831749467,4.216366804815596,1.2101188175018924,11.62440854177051,5.4732110490903265,0
-0.05572133916501384,0.6174760702167184,1.186100783262085,4.195509884499045,7.221154904019267,2.1526019598645525,13.383634158865654,8.62444644811384,0
-0.19962309412246634,-0.13671945190335305,0.8539849726272764,4.570698222975733,-2.4632697936000616,6.096658702882147,8.875989644591696,8.008010218587676,0
0.14705208630426908,0.1834930061050246,0.9497851343464282,3.6528650326489336,6.549275785832487,13.081168089572065,9.784609347344222,15.078242432501193,0
0.3853759188198373,-0.2621551710157791,0.9555808111749486,13.881700456559257,5.648817331932792,4.319016716302462,10.631907727131189,15.596943617609249,0
-0.3554634998983252,-0.082884060578303,1.146420385781077,2.7491328475485197,10.182921252555179,6.210626798958942,12.031225075578746,12.240159389695755,0
-0.0349080779258454,0.09353636309202461,1.105695481847944,-10.85792346799515,1.5094719310917086,3.538106961934516,11.10193732509744,11.519167002074544,0
-0.4554435735708001,-0.36939664371302144,1.2192626178546853,3.5692497017543343,1.011702716639916,11.929970462196257,13.529538278859505,12.49348954652803,0
0.0720141262103727,-0.546646227130203,0.9351192512817027,-4.826093491103338,11.809077084948978,3.8966728565548983,10.855672001894591,13.339023177659929,0
0.02989046944403004,-0.45673636310151355,0.967269358445853,14.27656784074949,8.034757206900142,2.937426751111883,10.700988539994958,16.6435028946284,0
0.2285029591628227,0.228988183653729,0.8840788909296678,2.588397493294185,0.8081257528726145,4.225004522394719,9.414056914989583,5.020311945487389,0
-0.5644096516586616,0.36262044074950023,1.072990959878797,7.567839951667329,11.341849796977495,3.565820220473402,12.654491056207815,14.093432236186741,0
0.16912745470491358,-0.05533756187269739,1.0994306136703609,1.9299154811267765,10.793966750385913,11.013409527635226,11.137387557073533,15.541218787345342,0
-0.0957521610810866,-0.2992302545740565,1.012958486307176,13.034781841353478,-4.990880428346049,10.476371250142211,10.6056217007108,17.451899027685563,0
-0.22892768426699212,-0.06755660419798126,0.92128972594474,4.527590034665478,4.805599677789507,0.5309363139567216,9.517071705760888,6.623802016565011,0
-0.20385830725828732,-0.0598926961728557,1.1485483777815835,-4.479429524022082,5.107159343203156,11.478000421258876,11.68036266816136,13.337648184292721,0
0.15134176774497865,0.20507779692282257,0.9789271183026669,-2.1249397560396748,4.2679767584471815,9.492089275656276,10.115629176691172,10.62218213901796,0
0.07477711078589352,-0.18193683231283922,1.3013473098440902,5.242830352855605,10.368070492926392,12.971166603083143,13.16129723123054,17.413653232451093,0
0.6154529776905047,0.010761469135168122,1.0795610124617476,7.71552925354819,5.00343462914691,0.9961505424774089,12.42718856617815,9.249652190962772,0
0.645544268436599,-0.3354083922500765,0.8384170794391954,0.5985008608527274,3.5461488664444465,4.635935616231657,11.100312568565244,5.867305523089102,0
0.036222535717603095,-0.28273832346836625,1.3771542999577393,7.149475733243536,3.5794628529336294,-1.2038627054922815,14.063452625666311,8.085594782664115,0
-0.37039043152879464,0.42539047500884325,1.1522724048797375,1.894719985505664,-3.7749199504801716,-1.2502912272020437,12.829176992479564,4.40490778664278,0
-0.0899134998355105,0.6994502543094444,0.8496705805357707,12.189688571963035,-1.0836825699019972,5.293193080791006,11.041988911125616,13.333445480605882,0
-0.21915999488024568,0.14954103308897465,0.9605982465731989,-0.32892017618484015,8.655686607985743,5.88863385624019,9.965654094201401,10.474020614397482,0
0.07431319673099741,-0.18169109323846463,0.8228818726557028,4.600308078839686,7.458085851368143,5.720953935574938,8.459720331759936,10.46495068882724,0
0.10241022335556016,-0.4265631619273264,0.7704858138493228,8.145202317883244,12.5196037983327,1.9915909175494058,8.866185055051737,15.068219352310427,0
0.09023432094756366,-0.6837488677289727,1.397877178780672,8.884657472333899,5.593264261021853,-2.0116501131443245,15.587544238119523,10.689643570860373,0
0.3834291420882071,0.12141151418385573,0.8728478676753209,3.330898662898529,4.6966346509574395,5.076314359111032,9.610525807073563,7.6760817100647225,0
-0.19971495526308414,0.43423396693472804,0.8392997653671227,12.191986482441287,8.098014747561628,13.46317112246219,9.658515918819585,19.886662714303185,0
0.48553017134481574,0.30601436341538,0.978928151707039,-0.3190949246156771,6.682242942020706,5.582653921663149,11.347619416015,8.713220823332895,0
-0.02459771320566635,0.3472970580480118,1.0226310708631416,6.789569043294347,1.0414254366541478,5.1280270488436175,10.802752432220448,8.572017040781182,0
-0.2949878857088638,-0.31300745302885297,0.981240510578347,3.8546194186325256,2.218145504035361,7.927365919139845,10.713656975872667,9.089630947156829,0
-0.10249649861472997,0.48277464140332504,1.0879123395221237,6.906724031872403,18.143647423905936,8.360063842466339,11.946255250474474,21.137299878309086,0
-0.37603562351074177,0.24416608000824686,1.126449589786654,6.876978537472761,7.659938009900701,10.1354622656089,12.123978485242485,14.446282548045515,0
0.040182335031723596,-0.1936241443713961,1.0119027785487984,6.686239170561483,9.56344866754818,12.260329422634001,10.310442098023419,16.925750270350935,0
0.19044752895209094,0.1758115108284892,0.7803596832286557,1.8239648270588074,4.598812358695532,5.602300419793813,8.222780453304596,7.474068021797792,0
0.1051846281894752,0.5817982186891014,1.4303958923417897,3.6812995997716422,6.768094536364013,11.926902690301956,15.477678708725783,14.198946375712929,0
0.049129632956760955,-0.6383182247116846,1.075048514533029,11.616930404303051,2.3301800673239192,-0.10423122266424656,12.512366624396902,11.848783706032972,0
0.11209790804307736,0.11637477906731739,0.6407214897982437,1.0412190432830348,14.343821077054974,1.373293647947691,6.60782155993851,14.446981540451807,0
-0.08201084289949781,-0.4819731086778576,1.0587740880390473,3.047055412489548,1.0730552737753913,8.713510500187942,11.662017086870522,9.293075892525819,0
-0.022373317319640387,-0.1992955957581394,1.2280624509020477,-2.287665953232257,2.4712938227981285,0.5881275799374217,12.443298128438542,3.418567349411342,0
-0.5184845725607844,-0.00048623147730731867,1.0375071609476356,7.128852735031338,5.6373224504109265,-4.682200309355233,11.598480923906422,10.223646387889064,0
0.1046521892378549,0.08614074000497318,0.7379478620572586,-0.10203032707706328,12.113896580449147,6.9909460184086,7.50292846104612,13.986787579060607,0
0.13483551745638542,0.10432506305990058,0.8463878260496611,6.743676469842529,9.015044511790762,7.514451757399531,8.633867543779294,13.535700391696082,0
0.0179109113080147,0.09370704677527933,0.8688405138226984,12.277612693108992,8.979669776857497,10.774621537403615,8.740627264784367,18.640459007698304,0
-0.028639408767661304,-0.17493582166964808,1.3479722859187118,1.6559609030084315,5.70116894260543,-2.997407014919423,13.595778907597435,6.650562580527258,0
-0.2948377671746833,-0.03539449950515699,1.1142225097688996,7.6406538893840565,1.053567334071925,0.9235919014504486,11.531148602040817,7.76805110598585,0
0.03644792771814,0.29953064152734304,0.5490469718267392,7.630130003797323,-5.109879129362277,3.6245339915808197,6.264979121440395,9.872537427007563,0
0.2697235134776943,0.6085224288112426,1.1594400942243421,2.9986493392175007,9.437582488009008,3.1404147533985185,13.369187156233684,10.388554562638967,0
